"KRE+:FOSD12";"Toward Variability-Aware Testing";57;1497292625736;
"useCEW:TOPLAS14";"An Error-Tolerant Type System for Variational Lambda Calculus";31;1497293713385;
"HK:WCRE12";"Reverse Engineering Variability in Source Code Using Clone Detection A Case Study for Linux Variants of Consumer Electronic Devices";22;1497294795773;
"TB12";"Entwicklung von Softwarevarianten mit FeatureIDE";-2;1494527662932;
"XXJ:WCRE12";"Feature Location in a Collection of Product Variants";45;1497295877472;
"ACG+:VaMoS12";"On Extracting Feature Models From Product Descriptions";95;1497296959326;
"LSZ12";"Featherweight Jigsaw - Replacing Inheritance by Composition in Java-like Languages";14;1497298040769;
"HS:ISoLA12";"A Liskov Principle for Delta-Oriented Programming";32;1497299122429;
"MAG:WASP12";"Formal Specification and Verification of Well-Formedness in Business Process Product Lines";0;1494528744968;
"JHF+:ICTSS12";"A Technique for Agile and Automatic Interaction Testing for Product Lines";11;1497300203760;
"useMRKN:iFM13";"Compositional Verification of Evolving Software Product Lines";2;1497300748152;
"L12";"Variables Nanodatenmanagement fuer eingebettete Systeme";2;1494534156413;
"B12";"Contract-Aware Feature Composition";8;1497301830109;
"GSCH:RE12";"Efficient Consistency Checking of Scenario-Based Product-Line Specifications";18;1497302911629;
"CCP+:ICSE12";"Simulation-Based Abstractions for Software Product-Line Model Checking";50;1497303993465;
"HJD:ConfWS12";"Unifying Software and Product Configuration A Research Roadmap";0;1494535238144;
"P12";"System Design and Risk Assessment for Safety Critical Control Software Product Lines";1;1496772334825;
"useLKA+:ESECFSE13";"Large-Scale Variability-Aware Type Checking and Dataflow Analysis";11;1497364695731;
"KOE:OOPSLA12";"A Variability-Aware Module System";65;1494536319198;
"useBMB+:PLDI13";"Transparent and Efficient Reuse of IFDS-Based Static Program Analyses for Software Product Lines";0;1494537402290;
"GDS:ICSE12";"Test Confessions A Study of Testing Practices for Plug-in Systems";40;1497365777068;
"HBC+12";"A Code Tagging Approach to Software Product Line Development";10;1497366858598;
"RC:FASE12";"Combining Related Products into Product Lines";69;1497367940181;
"SCRS12";"Mintha A Framework for Auto-Programming and Testing of Railway Controllers for Varying Clients";-2;1494576235662;
"HMZ:RAMiCS12";"Foundations of Coloring Algebra with Consequences for Feature-Oriented Programming";3;1497369020854;
"HMZ12";"Foundations of Coloring Algebra with Consequences for Feature-Oriented Programming";3;1497370102492;
"JLM+12";"A Constraint-Based Variability Modeling Framework";25;1497371183471;
"DS:ISoLA12";"Family-Based Analysis of Type Safety for Delta-Oriented Software Product Lines";19;1497372265117;
"BTG12";"A Theory of Software Product Line Refinement";42;1497373346278;
"SRC+12";"Software Diversity State of the Art and Perspectives";78;1497374427213;
"BMS:FM12";"VMC A Tool for Product Variability Analysis";39;1497384331949;
"SCD:FASE12";"Integration Testing of Software Product Lines Using Compositional Symbolic Execution";33;1497423671917;
"HRRS:Monterey12";"Evolving Delta-Oriented Software Product Line Architectures";31;1497427559696;
"BS:FOSD12";"Ensuring Well-Formedness of Configured Domain Models in Model-Driven Product Lines Based on Negative Variability";15;1497428644070;
"FOSD12";"FOSD '12 Proceedings of the 4th International Workshop on Feature-Oriented Software Development";-2;1494577317444;
"HLL+12";"Behavioral Interface Specification Languages";110;1497429724959;
"DDJ+:FMSPLE12";"A Transformational Proof System for Delta-Oriented Programming";22;1497430806376;
"T:MIT12";"Verification of Software Product Lines Using Contracts";3;1497431887662;
"TSAH:GPCE12";"Family-Based Deductive Verification of Software Product Lines";56;1497432968507;
"KATS:TOSEM12";"Type Checking Annotation-Based Product Lines";120;1494578403387;
"B:PLAS12";"Position Paper Static Flow-Sensitive and Context-Sensitive Information-Flow Analysis for Software Product Lines";11;1497434049688;
"useBRT+13";"Intraprocedural Dataflow Analysis for Software Product Lines";49;1497435130954;
"ASL+12";"Access Control in Feature-Oriented Programming";34;1497436213700;
"useTAK+:CSUR";"Analysis Strategies for Software Product Lines";71;1497437294382;
"TLD:OSR12";"Configuration Coverage in the Analysis of Large-Scale System Software";43;1494579485223;
"TSK+:FASE12";"Applying Design by Contract to Feature-Oriented Programming";31;1497438375133;
"STKS:VaMoS12";"Variant-Preserving Refactoring in Feature-Oriented Software Product Lines";39;1497439456041;
"OZLG:SPLC11";"Pairwise Feature-interaction Testing for SPLs Potentials and Limitations";31;1495045402607;
"X:ICSE11";"Reengineering Legacy Software Products into Software Product Line Based on Automatic Variability Analysis";18;1497440537596;
"ACLF:ASE11";"Slicing Feature Models";46;1497441618944;
"KSL+:Promise11";"Are Change Metrics Good Predictors for an Evolving Software Product Line";22;1497442700071;
"KLG:MSR11";"Empirical Evaluation of Reliability Improvement in an Evolving Software Product Line";14;1497443631216;
"CMN:STVR11";"On the Use of a Similarity Function for Test Case Selection in the Context of Model-Based Testing";3;1497444712928;
"GC:ISSRE11";"Feature Interaction Faults Revisited An Exploratory Study";35;1497445794053;
"AB:ICSE11";"A Practical Guide for Using Statistical Tests to Assess Randomized Algorithms in Software Engineering";381;1497446875276;
"EP:IST11";"Software Product Line Testing – a Systematic Mapping Study";212;1497447956779;
"HBG:ISSRE11";"PACOGEN Automatic Generation of Pairwise Test Configurations from Feature Models";62;1497449037914;
"BG:SQJ11";"Assessing the Maintainability of Software Product Line Feature Models Using Structural Metrics";97;1497450119085;
"ALB+:ESECFSE11";"Semistructured Merge Rethinking Merge in Revision Control Systems";45;1497451200858;
"DKB:WCRE11";"Analyzing the Source Code of Multiple Software Variants for Reuse Potential";46;1497452281494;
"Pa11";"Sustainable Evolution of Product Line Infrastructure Code";-2;1494582729383;
"HHJ+:FMCO11";"HATS Abstract Behavioral Specification The Architectural View";14;1497454444120;
"W11";"Deductive Verification of Object-Oriented Software Dynamic Frames, Dynamic Logic, and Predicate Abstraction";45;1497455525511;
"HZS:SCP11";"Statically Safe Program Generation with SafeGen";69;1497456606943;
"HS:TOPLAS11";"Morphing Structurally Shaping a Class by Reflecting on Others";21;1497457688335;
"HHSDA11";"Supporting Multiple Perspectives in Feature-Based Configuration";50;1497458769400;
"EB+:ITNG11";"Goal-Oriented Test Case Selection and Prioritization for Product Line Feature Models";23;1497459850462;
"JHF:MODELS11";"Properties of Realistic Feature Models Make Combinatorial Testing of Product Lines Feasible";48;1497461161134;
"GCD:ESE11";"Evaluating Improvements to a Meta-Heuristic Search for Constrained Interaction Testing";106;1497477517282;
"JH:TSE11";"An Analysis and Survey of the Development of Mutation Testing";798;1497506619244;
"C:NFM11";"OpenJML JML for Java 7 by Extending OpenJDK";46;1497510819774;
"LWE:VLHCC11";"ifdef Confirmed Harmful Promoting Understandable Software Variation";28;1497511900701;
"FSP+:EASE11";"Using Background Colors to Support Program Comprehension in Software Product Lines";31;1494583811047;
"YYZ+:ESECFSE11";"How Do Fixes Become Bugs";132;1497512984561;
"SK:FACS11";"Reducing the Model Checking Cost of Product Lines Using Static Analysis Techniques";4;1497514065626;
"NL:CSUR11";"A Survey of Combinatorial Testing";365;1497515147152;
"BK:CAV11";"CPAchecker A Tool for Configurable Software Verification";256;1497516228152;
"OWES11";"A Survey of Model-Based Software Product Lines Testing";37;1497517309700;
"LHME:SPLC11";"From Requirements to Features An Exploratory Study of Feature-Oriented Refactoring";22;1497518390560;
"DCI+11";"A Systematic Mapping Study of Software Product Lines Testing";140;1497519471497;
"ALH+:ICSR11";"Supporting Consistency Checking Between Features and Software Product Line Use Scenarios";19;1497520552170;
"KAO:FOSD11";"The Road to Feature Modularity";43;1497521633839;
"EW11";"The Choice Calculus A Representation for Software Variation";94;1497522714412;
"RCL+:FTfJP11";"On the Interplay of Exception Handling and Design by Contract An Aspect-Oriented Recovery Approach";8;1497523795685;
"P11";"Precise Documentation The Key to Better Software";60;1497453362501;
"RQB+:GPCE11";"On the Impact of Feature Dependencies when Maintaining Preprocessor-Based Software Product Lines";28;1497524876761;
"GWW+11";"A Genetic Algorithm for Optimized Feature Selection with Resource Constraints in Software Product Lines";106;1497525957677;
"ABFG:FMOODS11";"A Model-Checking Tool for Families of Services";26;1497527039397;
"TBG:SBES11";"Safe Composition of Configuration Knowledge-Based Software Product Lines";20;1497528120504;
"NTS+:GPCE11";"Investigating the Safe Evolution of Software Product Lines";54;1497529201391;
"GPB:SC11";"Composing Event-B Specifications Case-Study Experience";16;1497530281847;
"ABF+:PLEASE11";"Design and Validation of Variability in Product Lines";14;1497531362965;
"BMP:SERENE11";"Guaranteeing Correct Evolution of Software Product Lines Setting up the Problem";3;1497532444197;
"useABFG:ISoLA12";"Formal Description of Variability in Product Families";80;1494584892526;
"CE:SPLC11";"Optimizing the Product Derivation Process";12;1497533525372;
"KA:GTTSE11";"Feature-Oriented Software Development A Short Tutorial on Feature-Oriented Programming, Virtual Separation of Concerns, and Variability-Aware Analysis";-2;1494585974282;
"TSP+:11";"AutoDaMa On the Feasibility of Secure and Tailor-made Automotive Data Management";-2;1494587056320;
"ASW+:ASE11";"Detection of Feature Interactions Using Feature-Aware Verification";91;1497587851100;
"useASW+:ASE11";"Feature-Aware Verification";-2;1494588144775;
"BKS:FoVeOOS11";"Verification of Software Product Lines with Delta-Oriented Slicing";35;1497588933886;
"KBK:AOSD11";"Reducing Combinatorics in Testing Product Lines";91;1497590018314;
"ACLF:SAC11";"A Domain-Specific Language for Managing Feature Models";36;1497591100465;
"BFL+11";"Specification and Verification The Spec Experience";132;1497592181789;
"ER:IST11";"Software Product Line Testing - A Systematic Mapping Study";212;1497593263444;
"TLSS:EuroSys11";"Feature Consistency in Compile-Time-Configurable System Software Facing the Linux 10,000 Feature Problem";106;1498391238662;
"KGR+:OOPSLA11";"Variability-Aware Parsing in the Presence of Lexical Macros and Conditional Compilation";151;1495655404997;
"DCB:OOPSLA11";"Product Lines of Theorems";28;1495656486418;
"HRRS:MBEES11";"Delta Modeling for Software Architectures";40;1495657567313;
"H11";"Next-Generation Feature Models with Pseudo-Boolean SAT Solvers";3;1495741021262;
"useHS:ISoLA12";"A Liskov Principle for Delta-Oriented Programming";31;1495742103378;
"STAL:FOSD11";"Automatic Detection of Feature Interactions Using the Java Modeling Language An Experience Report";17;1498392323616;
"LBL:AUSE11";"Compositional Model Checking of Software Product Lines Using Variation Point Obligations";56;1498393439683;
"SH11";"Formal Methods in Software Product Line Engineering";38;1495743184753;
"SBD11";"Compositional Type-Checking for Delta-Oriented Programming";58;1495744266184;
"CHSL:ICSE11";"Symbolic Model Checking of Software Product Lines";172;1495780940729;
"SRK+:SPLC11";"Scalable Prediction of Non-functional Properties in Software Product Lines";58;1495782023428;
"TKES:SPLC11";"Abstract Features in Feature Modeling";92;1495783104861;
"RS:ICST11";"Runtime Verification of Linux Kernel Modules Based on Call Interception";16;1495784186707;
"MCHB:VAMOS11";"A Formal Semantics for Feature Cardinalities in Feature Diagrams";42;1495785277172;
"SLBWC:ICSE11";"Reverse Engineering Feature Models";235;1495786373690;
"TSKA:VAST11";"Proof Composition for Deductive Verification of Software Product Lines";41;1495787463976;
"OZML:VaMoS11";"MoSo-PoLiTe - Tool Support for Pairwise and Model-Based Software Product Line Testing";43;1498395609413;
"RSTS:VAMOS11";"Multi-Dimensional Variability Modeling";48;1498396694256;
"MC:SCP10";"Decision-Making Coordination and Efficient Reasoning Techniques for Feature-Based Configuration";42;1497263397536;
"D:SPLC10";"Visualizing and Analyzing Software Variability with Bar Diagrams and Occurrence Matrices";5;1495046483497;
"GKN:SPLC10";"Sans Constraints Feature Diagrams vs. Feature Models";5;1498397779586;
"SF:DLS10";"Contracts for First-Class Classes";24;1498398866997;
"HEB+:FOSD10";"Toolchain-Independent Variant Management with the Leviathan Filesystem";11;1498399952461;
"BMB+:Models10";"Aspect-Oriented Feature Models";18;1498401038391;
"KO:OOPSLA10";"Modular Logic Metaprogramming";8;1498402123887;
"KKHL:FOSD10";"TypeChef Toward Type Checking Ifdef Variability in C";48;1498404298271;
"ABGF:VaMoS10";"A Deontic Logical Framework for Modelling Product Families";24;1498405380174;
"RS:VaMoS10";"Automating the Configuration of Multi Software Product Lines";80;1498408624998;
"HB:ISSRE10";"An Industrial Investigation of Similarity Measures for Model-Based Test Case Selection";45;1498409707151;
"M10";"Testing a Software Product Line";208;1498410788819;
"SK:FMSPLE10";"An Effective Approach for Verifying Product Lines in Presence of Variability Models";0;1494648055983;
"useKBK:AOSD11";"Eliminating Products to Test in a Software Product Line";3;1494649137934;
"A10";"Modeling in Event-B System and Software Engineering";1185;1494650219485;
"SPB:ABZ10";"A Basis for Feature-Oriented Modelling in Event-B";12;1498411870150;
"SOM:SOFSEM10";"Model-Driven Software Product Line Testing An Integrated Approach";16;1498412952997;
"LMP10";"Quality Assurance in the Presence of Variability";17;1498414035096;
"VGE+:ASE10";"Flexible and Scalable Consistency Checking on Product Line Variability Models";47;1498415116736;
"MCP+:FMSPLE10";"Feature Petri Nets";29;1498416198246;
"KBBK:RV10";"Reducing Configurations to Monitor in a Software Product Line";45;1498417281080;
"ALMK10";"An Algebraic Foundation for Automatic Feature-Based Program Synthesis";53;1498418362452;
"ABFG:iFM10";"A Logical Framework to Deal with Variability";58;1498419443909;
"DJOS10";"Lazy Behavioral Subtyping";25;1498420526193;
"BDH:FoVeOOS10";"Verification of Variable Software An Experience Report";2;1498421607848;
"SMP:SPLC10";"Avoiding Redundant Testing in Application Engineering";22;1498422689330;
"RSK:FOSD10";"Improving Reuse of Component Families by Generating Component Hierarchies";3;1498423770740;
"AL:iFM10";"Adding Change Impact Analysis to the Formal Verification of C Programs";2;1498424852667;
"STL:TR10";"An Algorithm for Quantifying the Program Variability Induced by Conditional Compilation";4;1498425934308;
"STLS:GPCE10";"Efficient Extraction and Analysis of Preprocessor-Based Variability";37;1498427016337;
"HPSA:SAC10";"Dynamic Contract Layers";24;1498428098793;
"ASLK:FOSD10";"Language-Independent Reference Checking in Software Product Lines";20;1498429180524;
"NNH10";"Principles of Program Analysis";2120;1498430261665;
"SGS:FMCO10";"Compositional Algorithmic Verification of Software Product Lines";27;1498431343097;
"BCH+:ASE10";"Tag and Prune A Pragmatic Approach to Software Product Line Implementation";30;1498432424635;
"RPRB:SPLASH10";"Emergent Feature Modularization";36;1498433506631;
"BDS:SAC10";"Implementing Software Product Lines Using Traits";39;1498434588539;
"AH:TOPLAS10";"A Calculus for Uniform Feature Composition";46;1498435670292;
"SC10";"A New Eclipse-Based JML Compiler Built Using AST Merging";16;1498436751933;
"PSK+:ICST10";"Automated and Scalable T-Wise Test Case Generation Strategies for Software Product Lines";181;1498437833689;
"RPK:GPCE10";"Automatic Variation-Point Identification in Function-Block-Based Models";41;1498438915235;
"KS:FOSD10";"Patching Product Line Programs";5;1498439997180;
"CIZ:OOPSLA10";"Mostly Modular Compilation of Crosscutting Concerns by Contextual Predicate Dispatch";26;1498441078730;
"BSLWC:ASE10";"Variability Modeling in the Real A Perspective from the Operating Systems Domain";125;1495109886983;
"OMR:SPLC10";"Automated Incremental Pairwise Testing of Software Product Lines";117;1495110967628;
"K10";"Virtual Separation of Concerns Toward Preprocessors 2.0";2;1494651301396;
"CHSLR10";"Model Checking Lots of Systems Efficient Verification of Temporal Properties in Software Product Lines";250;1495112048390;
"AKGL10";"Type Safety for Feature-Oriented Product Lines";124;1495113128840;
"T10";"A Machine-Checked Proof for a Product-Line-Aware Type System";7;1495114209907;
"ASLK:ISSRE10";"Detecting Dependences and Interactions in Feature-Oriented Design";49;1495115291786;
"SBB+:SPLC10";"Delta-Oriented Programming of Software Product Lines";246;1495116373048;
"LAL+:ICSE10";"An Analysis of the Variability in Forty Preprocessor-Based Software Product Lines";189;1495117453908;
"BSRC10";"Automated Analysis of Feature Models 20 Years Later A Literature Review";846;1494652383083;
"OG:ICSR09";"Reusable Model-Based Testing";26;1495047564569;
"KFBA:SQJ09";"Extending the Reflexion Method for Consolidating Software Variants into Product Lines";50;1498442160585;
"YHMS:ISSTA09";"Clustering Test Cases to Achieve Effective and Scalable Prioritisation Incorporating Expert Knowledge";133;1495121780684;
"RCK:SCP09";"Comparison and Evaluation of Code Clone Detection Techniques and Tools A Qualitative Approach";609;1495122861947;
"MKB:JSME09";"An Evaluation of Code Similarity Identification for the Grow-and-Prune Model";56;1495123943135;
"BDGG:NC09";"A Survey on Metaheuristics for Stochastic Combinatorial Optimization";312;1495125024603;
"ACLF:SLE09";"Composing Feature Models";94;1495126105752;
"YD:NaBIC09";"Cuckoo Search via Levy Flights";2199;1495127187020;
"CHTN:ICSE09";"Towards Safer Composition";17;1495128268293;
"ABGF:VaMoS09";"Deontic Logics for Modeling Behavioural Variability - Research in Progress";0;1494653464388;
"ALKKL:FOSD09";"An Orthogonal Access Modifier Model for Feature-Oriented Programming";4;1495129349162;
"MSA:09";"Viewpoint-Oriented Variability Modeling";31;1495130430217;
"WCR:SPLC09";"A Framework for Constructing Semantically Composable Feature Models from Natural Language Requirements";114;1495131511874;
"RBK:SBLP09";"Optimizing JML Feature Compilation in Ajmlc Using Aspect-Oriented Refactorings";16;1495132592912;
"CMRH09";"Software Dependencies, Work Dependencies, and Their Impact on Failures";200;1494712959230;
"PPR+:SIGMOD09";"A Comparison of Approaches to Large-scale Data Analysis";1101;1495133674861;
"WDF+:CADE09";"SPASS Version 3.5";212;1494756845993;
"MBNJ:ICSE09";"Taming Dynamically Adaptive Systems Using Models and Aspects";219;1495134756031;
"MDHS09";"Producing Wrong Data Without Doing Anything Obviously Wrong!";230;1494757928191;
"C09";"How NOT to Review a Paper The Tools and Techniques of the Adversarial Reviewer";11;1495135837523;
"MFC+09";"Programs That Test Themselves";89;1495136918722;
"MA:SPLC09";"Gathering Current Knowledge About Quality Evaluation in Software Product Lines";24;1495137999971;
"TRC:VaMoS09";"Abductive Reasoning and Automated Analysis of Feature Models How are They Connected";49;1495139080887;
"TSS+:FOSD09";"Dead or Alive Finding Zombie Features in the Linux Kernel";42;1495141928306;
"DCB09";"Fitting the Pieces Together A Machine-Checked Model of Safe Composition";62;1495143010284;
"useDCB09";"A Machine-Checked Model of Safe Composition";42;1495144091525;
"MWC:SPLC09";"SAT-Based Analysis of Feature Models is Easy";228;1495177745333;
"KAR+:SPLC09";"On the Impact of the Optional Feature Problem Analysis and Case Studies";91;1495180699328;
"H:FOSD09";"Towards Systematic Ensuring Well-Formedness of Software Product Lines";35;1495181780155;
"BJS:VaMoS09";"A Design of a Configurable Feature Model Configurator";42;1495182861624;
"M09";"Efficient Reasoning Techniques for Large Scale Feature Models";64;1495185030051;
"HM:FOSD09";"An Extension for Feature Algebra";4;1495186110999;
"KBK:GPCE09";"Safe Composition of Non-Monotonic Features";35;1495187192043;
"MBC:OOPSLA09";"S.P.L.O.T. Software Product Lines Online Tools";-2;1494759010406;
"LPT09";"Model Checking of Domain Artifacts in Product Line Engineering";120;1495188273293;
"WDS09";"Selecting Highly Optimal Architectural Feature Sets with Filtered Cartesian Flattening";120;1495189355078;
"KA:JOT09";"Virtual Separation of Concerns - A Second Chance for Preprocessors";81;1497256909144;
"AK09";"An Overview of Feature-Oriented Software Development";346;1495190436537;
"useAKL13";"FeatureHouse Language-Independent, Automated Software Composition";203;1494760091635;
"KAK:GPCE09";"A Model of Refactoring Physically and Virtually Separated Features";58;1494761172772;
"R09";"Alternative Features in Colored Featherweight Java";5;1494762254214;
"F09b";"Formalization and Type-Soundness Proof for Featherweight Java in Coq";-2;1494763343028;
"F09";"Language Facilities for the Deployment of Reusable Aspects";5;1494764425051;
"AKGL09";"Type-Safe Feature-Oriented Product Lines";-2;1494765506904;
"JDHW09";"Do Code Clones Matter";325;1494766589343;
"TBK09";"Reasoning about Edits to Feature Models";268;1494767670619;
"KTS+:ICSE09";"FeatureIDE A Tool Framework for Feature-Oriented Software Development";156;1495191517566;
"HHPS:Computer08";"Dynamic Software Product Lines";313;1497264489147;
"LS:JAR08";"Algorithms for Computing Minimal Unsatisfiable Subsets of Constraints";250;1498394524420;
"MBKM:CSMR08";"Supporting the Grow-and-Prune Model in Software Product Lines Evolution Using Clone Detection";66;1495048646007;
"AT:ISSRE08";"Automated Generation of Pointcut Mutants for Testing Pointcuts in AspectJ Programs";42;1495192598035;
"DKN+:WCRE08";"Variant Comparison - A Technique for Visualizing Software Variants";9;1495193679541;
"HSW:VISPLE08";"On Controlled Visualisations in Software Product Line Engineering";35;1495194761387;
"KKB:GPCE08";"On the Modularity of Feature Interactions";42;1495195841870;
"P:ABZ08";"The Composition of Event-B Models";30;1495196923045;
"SG08";"Verified Software Theories, Tools, Experiments";0;1494768751525;
"BTC:ICECCS08";"On Extracting Tests from a Testable Model in the Context of Domain Engineering";12;1495198003476;
"LMN:SPLC08";"An Approach for Developing Service Oriented Product Lines";60;1495429170515;
"CD+:TSE08";"Constructing Interaction Test Suites for Highly-Configurable Systems in the Presence of Constraints A Greedy Approach";197;1498443242529;
"ESB08";"Quality-Aware Software Product Line Engineering";26;1495430257927;
"ENC+:ICSE08";"Evolving Software Product Lines with Aspects An Empirical Study on Design Stability";380;1494769833175;
"JCP08";"Reporting Experiments in Software Engineering";202;1495431347619;
"HKL+08";"Parallelizing Query Optimization";40;1495441191066;
"L:BSD08";"LLVM and Clang Next Generation Compiler Technology";99;1495442271897;
"AHM+08";"Using Static Analysis to Find Bugs";256;1495443353212;
"HH:FM08";"Towards Consistent Specifications of Product Families";20;1495444434260;
"RSL+:SAVCBS08";"JML and Aspects The Benefits of Instrumenting JML Features with AspectJ";6;1495445515119;
"TBD+08";"Automated Error Analysis for the Agilization of Feature Modeling";144;1494770914579;
"hall-of-fame";"The Product Line Hall of Fame";26;1495579688692;
"GLS08";"Modeling and Model Checking Software Product Lines";131;1495605535286;
"FG:SPLC08";"Formal Modeling for Product Families Engineering";90;1495608499007;
"AKL:GPCE08";"Feature Featherweight Java A Calculus for Feature-Oriented Programming and Stepwise Refinement";70;1495609580322;
"ALS:TSE08";"Aspectual Feature Modules";182;1494771997162;
"AMG08";"Contracts for Aspect-Oriented Design";11;1495610661172;
"RLCS08";"A JML Compiler Based on AspectJ";9;1495611745039;
"KARL:TOOLS08";"A Multiparadigm Study of Crosscutting Modularity in Design Patterns";6;1495617149314;
"SKRKS:VaMoS08";"Integrated Product Line Model for Semi-Automated Product Derivation Using Non-Functional Properties";34;1495618230454;
"SRKKS:APSEC08";"Measuring Non-functional Properties in Software Product Lines for Product Derivation";38;1495619312210;
"BB08";"Modularizing Theorems for Software Product Lines The Jbook Case Study";35;1495620392943;
"HKW:ICSE08";"FeatureMapper Mapping Features to Models";183;1495621474343;
"SSP08";"The Linux Kernel Configurator as a Feature Modeling Tool";33;1495622555256;
"ACPPW08";"Engineering Formal Metatheory";195;1495623636293;
"JKB08";"Formal Methods in Software Product Lines Concepts, Survey, and Guidelines";6;1495624718021;
"KTA08";"Visualizing Software Product Line Variabilities in Source Code";55;1495625799143;
"KAK08";"Granularity in Software Product Lines";430;1495626880753;
"MWCC08";"Efficient Compilation Techniques for Large Scale Feature Models";115;1495627961129;
"PS:ASE08";"Configuration Lifting Software Verification Meets Software Configuration";3;1495629042155;
"KA08";"Type-Checking Software Product Lines-A Formal Approach";120;1495630123183;
"T08";"Reasoning about Feature Model Edits";4;1495631204261;
"WSB+:SPLC08";"Automated Diagnosis of Product-Line Configuration Errors in Feature Models";141;1498444324004;
"AL08";"Superimposition A Language-Independent Approach to Software Composition";84;1495453083476;
"MVS:ISSTA07";"Automating Component-Based System Assembly";38;1494773079558;
"JDB:SPLC07";"Minimally Invasive Migration to Software Product Lines";36;1495454164463;
"FW:WMA07";"Mutant Minimization for Model-Checker Based Test-Case Generation";19;1495455244717;
"BCU:FMOODS07";"Specification of Timed EFSM Fault Models in SDL";23;1495456325346;
"BC:CGEC07";"One-test-at-a-time Heuristic Search for Interaction Test Suites";86;1495457406748;
"DHG:ICECCS07";"A Formal Contract Language for Plugin-Based Software Engineering";14;1494774160513;
"LL:DV07";"Software Engineering Grundlagen, Menschen, Prozesse, Techniken";74;1495459568276;
"YH:ISSTA07";"Pareto Efficient Multi-objective Test Case Selection";250;1495460649029;
"RW:REJ07";"Multi-Level Feature Trees A Pragmatic Approach to Managing Highly Complex Product Families";-2;1494775241751;
"UGKB:ESEC07";"A Specification-Based Approach to Testing Software Product Lines";17;1495461730166;
"LK+:ECBS07";"IPOG A General Strategy for T-Way Software Testing";222;1495462811301;
"NCB+SEI07";"A Framework for Software Product Line Practice, Version 5.0";95;1495463892713;
"CDS:ISSTA07";"Interaction Testing of Highly-Configurable Systems in the Presence of Constraints";195;1495464973881;
"BHJM:STTT07";"The Software Model Checker Blast Applications to Software Engineering";4;1495466054963;
"M:ICFI07";"Quality Issues in Software Product Lines Feature Interactions and Beyond";6;1495472543195;
"JWEG:MODELS07";"Model Composition in Product Lines and Feature Interaction Detection Using Critical Pair Analysis";154;1495473624210;
"LNW:ESOP07";"Modal IO Automata for Interface and Product Line Theories";227;1495474705938;
"LM:ICSE07";"Information Hiding and Visibility in Interface Specifications";35;1495475787624;
"KAB:SPLC07";"A Case Study Implementing Features Using AspectJ";221;1495476869243;
"W:AOSD07";"Aspect-Oriented Design Principles Lessons from Object-Oriented Design";14;1495477950341;
"AGDS07";"Evaluating Pair Programming with Respect to System Complexity and Programmer Expertise";259;1494776323447;
"L07";"Survey of Product-Line Verification and Validation Techniques";8;1495479032110;
"FM07";"The WhyKrakatoaCaduceus Platform for Deductive Program Verification";420;1495480112992;
"LDL07";"Safety Analysis of Software Product Lines Using State-Based Modeling";82;1495481194557;
"P:REFSQ07";"Towards Feature-Oriented Specification and Development with Event-B";29;1495482275949;
"A07";"The Role of Features and Aspects in Software Development";59;1495483357337;
"BHS07";"Verification of Object-Oriented Software The KeY Approach";587;1495484438403;
"SSSPS:OSSPL07";"Is the Linux Kernel a Software Product Line";55;1495485519800;
"BSTRC:VaMoS07";"FAMA Tooling a Framework for the Automated Analysis of Feature Models";0;1494777405394;
"HZS:AOSD07";"cJ Enhancing Java with Safe Type Conditions";43;1495489307168;
"RC07";"A Survey on Software Clone Detection Research";487;1498445405822;
"SNOPRSS07";"Ott Effective Tool Support for the Working Semanticist";103;1498446487599;
"SSP07";"The Java Module System Core Design and Semantic Definition";78;1498447569624;
"MHPSS:RE07";"Disambiguating the Documentation of Variability in Software Product Lines A Separation of Concerns, Formalization and Automated Analysis";232;1498448650886;
"LSR07";"Software Product Lines in Action The Best Industrial Practice in Product Line Engineering";-2;1498449733035;
"K07";"Aspect-Oriented Refactoring of Berkeley DB";17;1498450815338;
"B07";"On the Automated Analysis of Software Product Lines Using Feature Models - A Framework for Developing Automated Tool Support";68;1494778486687;
"TBKC07";"Safe Composition of Product Lines";249;1498475023413;
"useALMK10";"An Algebra for Feature-Oriented Software Development";37;1498476108074;
"CW07";"Feature Diagrams and Logics There and Back Again";299;1498477189246;
"JK07";"Reasoning about Feature Models in Higher-Order Logic";76;1498478270934;
"SHTB07";"Generic Semantics of Feature Diagrams";354;1494779569128;
"LST+:SIGOPS06";"A Quantitative Analysis of Aspects in the eCos Kernel";122;1497265570683;
"DL:AUSE06";"PLFaultCAT A Product-Line Software Fault Tree Analysis Tool";55;1495049726653;
"D:QSIC06";"Quality Assessment of Mutation Operators Dedicated for C Programs";42;1498479352142;
"UL06";"Practical Model-Based Testing A Tools Approach";1134;1498480433963;
"SHT:RE06";"Feature Diagrams A Survey and a Formal Semantics";438;1498481515469;
"WSM+:ISSTA06";"Time-Aware Test Suite Prioritization";305;1498482597039;
"DNS+:TOPLAS06";"Traits A Mechanism for Fine-grained Reuse";261;1498483677349;
"KC:SPLC06";"New Methods in Software Product Line Development";91;1498484758449;
"NTJ06";"System Testing of Product Lines From Requirements to Test Cases";41;1498485839941;
"CDS:ISSTA06";"Coverage and Adequacy in Software Product Line Testing";124;1498486920289;
"GSS+06";"Modular Software Design with Crosscutting Interfaces";305;1494780650739;
